work_id,size_id,sale_price,regular_price
140775,2016,195,315
140786,2016,195,315
140797,2016,195,315
140093,1620,195,315
140082,1620,195,315
141458,1624,215,355
140809,2016,195,315
140820,2016,195,315
140104,1620,195,315
140831,2016,195,315
140842,2016,195,315
141647,2416,215,355
140853,2016,195,315
140875,2016,195,315
140886,2016,195,315
140864,2016,195,315
140897,2016,195,315
140908,2016,195,315
140919,2016,195,315
140930,2016,195,315
140941,2016,195,315
140952,2016,195,315
140115,1620,195,315
140963,2016,195,315
140974,2016,195,315
141656,2416,215,355
140985,2016,195,315
140996,2016,195,315
141007,2016,195,315
141467,1624,215,355
141040,2016,195,315
141029,2016,195,315
141018,2016,195,315
141051,2016,195,315
141150,2016,195,315
141062,2016,195,315
141073,2016,195,315
141084,2016,195,315
141095,2016,195,315
141106,2016,195,315
141128,2016,195,315
141117,2016,195,315
141139,2016,195,315
141161,2016,195,315
141172,2016,195,315
141194,2016,195,315
141183,2016,195,315
140126,1620,195,315
141205,2016,195,315
140137,1620,195,315
141665,2416,215,355
141216,2016,195,315
141227,2016,195,315
140148,1620,195,315
140159,1620,195,315
140170,1620,195,315
140181,1620,195,315
141674,2416,215,355
141238,2016,195,315
141476,1624,215,355
140192,1620,195,315
141249,2016,195,315
141548,2020,225,375
141260,2016,195,315
141271,2016,195,315
141282,2016,195,315
140203,1620,195,315
140225,1620,195,315
140214,1620,195,315
140236,1620,195,315
141485,1624,215,355
140247,1620,195,315
141494,1624,215,355
140258,1620,195,315
140269,1620,195,315
140280,1620,195,315
140324,1620,195,315
141304,2016,195,315
141683,2416,215,355
140291,1620,195,315
140302,1620,195,315
140313,1620,195,315
141315,2016,195,315
141503,1624,215,355
141293,2016,195,315
141557,2020,225,375
141692,2416,215,355
141326,2016,195,315
141348,2016,195,315
23929,24,85,85
23931,30,95,95
23933,2030,295,515
23935,56,235,235
23937,3624,335,595
23939,30,95,95
23941,30,95,95
23943,30,95,95
23945,24,85,85
23947,30,95,95
23949,30,95,95
198638,24,75,75
23951,30,95,95
23953,1620,235,395
23955,30,95,95
23957,36,125,125
23959,30,95,95
23961,30,95,95
23963,30,95,95
23967,3624,335,595
23969,2436,335,595
23971,24,85,85
23975,24,85,85
23977,24,85,85
23979,24,85,85
23983,24,85,85
23981,36,125,125
23987,30,95,95
23989,30,95,95
23991,24,85,85
23995,24,85,85
23993,30,95,95
23997,30,95,95
23999,30,95,95
24001,36,125,125
24003,24,85,85
24005,30,95,95
177471,3629,385,685
177480,3024,315,545
181576,2430,265,495
181403,2424,235,415
181585,2430,265,495
181791,2436,315,555
181356,2436,315,555
181855,2430,265,495
181331,2436,315,555
181813,2436,315,555
181941,2436,315,555
181820,2436,315,555
181420,2436,315,555
181900,2430,265,495
181475,2424,235,415
181827,2436,315,555
181834,2436,315,555
181448,2430,265,495
181841,2436,315,555
181427,2436,315,555
181434,2436,315,555
181555,2436,315,555
181743,2430,265,495
181349,2436,315,555
181864,2430,265,495
181770,2436,315,555
20088,24,85,85
20090,1620,215,365
20092,24,85,85
20094,1620,215,365
20098,40,145,145
20100,2416,235,405
20102,2016,215,365
20104,1620,215,365
20106,1620,215,365
20108,24,85,85
18250,2416,215,355
18252,24,85,85
18254,2416,215,355
18256,24,85,85
18260,,345,595
18262,1624,215,355
18264,,285,495
18266,24,85,85
18258,1620,195,315
18268,1620,195,315
18270,1620,195,315
18272,1624,215,355
18274,1620,195,315
18276,1620,195,315
18278,1620,195,315
18280,1620,195,315
18282,1620,195,315
18286,24,85,85
18288,1620,195,315
18296,1624,215,355
18290,2416,215,355
18292,1620,195,315
18294,1620,195,315
18298,1620,195,315
18302,2416,215,355
18300,1620,195,315
18304,2016,195,315
18308,,435,815
18310,1620,195,315
18312,24,85,85
18314,,305,525
18316,,275,465
18318,1620,195,315
18320,1620,195,315
18322,1620,195,315
199241,1620,195,315
18324,1620,195,315
18328,1624,215,355
18326,1620,195,315
18330,2020,225,375
18332,30,95,95
18334,1624,215,355
18336,,345,595
18338,1620,195,315
18340,1624,215,355
173629,2016,215,355
173639,2016,215,355
173649,2016,215,355
173659,2016,215,355
173669,2016,215,355
173679,3226,305,535
173689,2016,215,355
173699,2016,215,355
173709,2016,215,355
174159,1620,195,315
173729,2016,215,355
173739,2016,215,355
173719,2016,215,355
174169,2016,215,355
173749,2016,215,355
173759,2016,215,355
173770,2016,215,355
173780,2016,215,355
174197,2416,215,355
173790,2016,215,355
173800,2016,215,355
173810,2016,215,355
173820,2016,215,355
174129,1620,195,315
174139,1620,195,315
174149,1620,195,315
173830,3024,285,495
174071,2016,215,355
174081,2016,215,355
174051,2016,215,355
174061,2016,215,355
174091,2016,215,355
173840,2016,215,355
174041,2016,215,355
174031,2016,215,355
173850,2016,215,355
174021,2016,215,355
174206,2416,215,355
174011,2016,215,355
173981,2016,215,355
174001,2016,215,355
173991,2016,215,355
173860,2016,215,355
29328,2016,215,355
173911,2016,215,355
173870,2016,215,355
173880,3226,305,535
29330,2016,215,355
29332,2016,215,355
29334,2016,215,355
29336,2016,215,355
29338,,375,675
29340,2016,215,355
173971,2016,215,355
174215,2416,215,355
174110,1624,235,395
29342,2016,215,355
173961,2016,215,355
173951,2016,215,355
173941,2016,215,355
173921,2016,215,355
173890,2016,215,355
173900,2016,215,355
173931,2016,215,355
149583,2016,215,355
149364,2416,235,395
149924,1620,215,355
149594,2016,215,355
149605,2016,215,355
149616,2016,215,355
149627,2016,215,355
150060,1624,235,395
30162,20,75,75
149638,2016,215,355
149649,2016,215,355
149373,30,95,95
149382,2416,235,395
149660,2016,215,355
149391,2416,235,395
149400,2416,235,395
149987,2020,245,405
149409,2416,235,395
150132,3216,255,445
150141,3216,255,445
149418,2416,235,395
150069,1624,235,395
149682,2016,215,355
149935,1620,215,355
150078,1624,235,395
149671,2016,215,355
149693,30,95,95
150087,1624,235,395
30164,30,95,95
149427,30,95,95
149436,2416,235,395
150096,1624,235,395
149445,2416,235,395
149946,1620,215,355
150114,1624,235,395
149997,2020,245,405
150105,1624,235,395
149704,2016,215,355
149715,2016,215,355
149454,2416,235,395
149463,2416,235,395
149726,2016,215,355
149737,2016,215,355
149472,30,95,95
149748,2016,215,355
149759,2016,215,355
149770,30,95,95
149481,30,95,95
30168,1620,215,355
149957,1620,215,355
149781,2016,215,355
149490,2416,235,395
149792,2016,215,355
149499,2416,235,395
149803,2016,215,355
149968,1620,215,355
149814,2016,215,355
149825,2016,215,355
149836,2016,215,355
149847,2016,215,355
149508,2416,235,395
30170,2016,215,355
22685,2016,195,315
22686,2416,215,355
198059,3024,265,455
198067,2416,215,355
198023,40,145,145
22687,2016,195,315
198099,40,145,145
22688,2016,195,315
22689,2016,195,315
22690,2416,215,355
22691,2416,215,355
22692,2016,195,315
22693,2416,215,355
22695,30,95,95
22694,2416,215,355
22696,1620,195,315
22697,1620,195,315
22698,2416,215,355
22699,2016,195,315
198035,40,145,145
22700,3024,265,455
22701,30,95,95
22702,2016,195,315
22703,2016,195,315
22704,2016,195,315
22705,2416,215,355
198111,40,145,145
198135,40,145,145
22706,2416,215,355
22707,2416,215,355
22708,2416,215,355
22709,2020,225,375
22710,30,95,95
22711,2416,215,355
198123,40,145,145
22712,30,95,95
175095,1620,215,365
175065,1620,215,365
172786,2016,215,355
172806,2016,215,355
172816,2016,215,355
172178,2416,235,395
175075,1620,215,365
172826,2016,215,355
172836,2016,215,355
172186,2416,235,395
172886,2016,215,355
174972,1624,235,385
172846,2016,215,355
172856,2016,215,355
172866,2016,215,355
172876,2016,215,355
175085,1620,215,365
172194,2416,235,395
29288,2416,235,395
172896,2016,215,355
172202,2416,235,395
172906,2016,215,355
172916,2016,215,355
172926,2016,215,355
172936,2016,215,355
175105,1620,215,365
174981,1624,235,385
173026,2016,215,355
175115,1620,215,365
173038,2016,215,355
175125,1620,215,365
173048,2016,215,355
173058,2016,215,355
173068,2016,215,355
172226,2416,235,395
174990,1624,235,385
175135,1620,215,365
172234,2416,235,395
173078,2016,215,355
173088,2016,215,355
173098,2016,215,355
173108,2016,215,355
175145,1620,215,365
173118,2016,215,355
172242,2416,235,395
173128,2016,215,355
173138,2016,215,355
173148,2016,215,355
173158,2016,215,355
172250,2416,235,395
172258,2416,235,395
172266,2416,235,395
173168,2016,215,355
173178,2016,215,355
175155,1620,215,365
173198,2016,215,355
173208,2016,215,355
172274,2416,235,395
173218,2016,215,355
173228,2016,215,355
173238,2016,215,355
172282,2416,235,395
173248,2016,215,355
172290,2416,235,395
173258,2016,215,355
172306,2416,235,395
173268,2016,215,355
175165,1620,215,365
172314,2416,235,395
172298,2416,235,395
172330,2416,235,395
173278,2016,215,355
173288,2016,215,355
173298,2016,215,355
172322,2416,235,395
172346,2416,235,395
172354,2416,235,395
172338,2416,235,395
173308,2016,215,355
175175,1620,215,365
173328,2016,215,355
173318,2016,215,355
173338,2016,215,355
172362,2416,235,395
173358,2016,215,355
173348,2016,215,355
172370,2416,235,395
172378,2416,235,395
173368,2016,215,355
175185,1620,215,365
173378,2016,215,355
173388,2016,215,355
174353,2016,215,355
175195,1620,215,365
172386,2416,235,395
172956,2016,215,355
173016,2016,215,355
172210,2416,235,395
172218,2416,235,395
172966,2016,215,355
172976,2016,215,355
172986,2016,215,355
172996,2016,215,355
173006,2016,215,355
174373,2016,215,355
174383,2016,215,355
174393,2016,215,355
172394,2416,235,395
174403,2016,215,355
172402,2416,235,395
174413,2016,215,355
172410,2416,235,395
174423,2016,215,355
174433,2016,215,355
175205,1620,215,365
175215,1620,215,365
174443,2016,215,355
174453,2016,215,355
174463,2016,215,355
174473,2016,215,355
174483,2016,215,355
172418,2416,235,395
174503,2016,215,355
174493,2016,215,355
29290,2016,215,355
172442,2416,235,395
172434,2416,235,395
174513,2016,215,355
172426,2416,235,395
174533,2016,215,355
172458,2416,235,395
174543,2016,215,355
174553,2016,215,355
174563,2016,215,355
172450,2416,235,395
174523,2016,215,355
174573,2016,215,355
172466,2416,235,395
174583,2016,215,355
175225,1620,215,365
174593,2016,215,355
172474,2416,235,395
174603,2016,215,355
174613,2016,215,355
174623,2016,215,355
175415,2020,245,405
174633,2016,215,355
174643,2016,215,355
175235,1620,215,365
174663,2016,215,355
174673,2016,215,355
174653,2016,215,355
172482,2416,235,395
172490,2416,235,395
174683,2016,215,355
172498,2416,235,395
172506,2416,235,395
174693,2016,215,355
174703,2016,215,355
174713,2016,215,355
174723,2016,215,355
174733,2016,215,355
174743,2016,215,355
172514,2416,235,395
174753,2016,215,355
174999,1624,235,385
172522,2416,235,395
174763,2016,215,355
175424,4824,395,725
172530,2416,235,395
174773,2016,215,355
175245,1620,215,365
175255,1620,215,365
172538,2416,235,395
175265,1620,215,365
172546,2416,235,395
174783,2016,215,355
174793,2016,215,355
174803,2016,215,355
174813,2016,215,355
175275,1620,215,365
174823,2016,215,355
172554,2416,235,395
172562,2416,235,395
174833,2016,215,355
175285,1620,215,365
175295,1620,215,365
175305,1620,215,365
175337,1620,215,365
175327,1620,215,365
174843,2016,215,355
175317,1620,215,365
174853,2016,215,355
175008,1624,235,385
174863,2016,215,355
174873,2016,215,355
174883,2016,215,355
172570,2416,235,395
172578,2416,235,395
175017,1624,235,385
175026,1624,235,385
175357,1620,215,365
174893,2016,215,355
172594,2416,235,395
172586,2416,235,395
175367,1620,215,365
174903,2016,215,355
174913,2016,215,355
175035,1624,235,385
175347,1620,215,365
174923,2016,215,355
175377,1620,215,365
172946,2016,215,355
173188,2016,215,355
175406,2020,245,405
174363,2016,215,355
172602,2416,235,395
174933,2016,215,355
174943,2016,215,355
174953,2016,215,355
172610,2416,235,395
172618,2416,235,395
175387,1620,215,365
142105,2016,215,345
142116,2016,215,345
142127,2016,215,345
142138,2016,215,345
141749,2416,235,405
142512,1624,235,385
142149,2016,215,345
142160,2016,215,345
142171,2016,215,345
142182,2016,215,345
141758,2416,235,405
142193,2016,215,345
142204,3226,305,525
142521,1624,235,385
142215,2016,215,345
142226,3024,285,485
142530,1624,235,385
142237,3226,305,525
142248,2016,215,345
142259,3024,285,485
141767,2416,235,405
142270,2016,215,345
142292,2016,215,345
142281,2016,215,345
142303,2016,215,345
142314,2016,215,345
142325,2016,215,345
142094,2016,215,345
142083,2016,215,345
142336,3226,305,525
142347,2016,215,345
141776,2416,235,405
142358,3226,305,525
142369,2016,215,345
142501,1620,215,355
142391,2016,215,345
142380,2016,215,345
141785,2416,235,405
142402,2016,215,345
142413,2016,215,345
142424,2016,215,345
142435,2016,215,345
141794,2416,235,405
206942,36,125,125
142446,2016,215,345
206956,36,125,125
142457,3226,305,525
142468,2016,215,345
142479,2016,215,345
133255,2016,195,315
134509,1620,195,315
134520,1620,195,315
134034,2416,215,355
133266,2016,195,315
134531,1620,195,315
133277,2016,195,315
133288,2016,195,315
133299,2016,195,315
134043,2416,215,355
134867,2020,245,405
134542,1620,195,315
134553,1620,195,315
134052,2416,215,355
134070,2416,215,355
133321,2016,195,315
134575,1620,195,315
133332,2016,195,315
133343,2016,195,315
133354,2016,195,315
134079,2416,215,355
133365,2016,195,315
134088,2416,215,355
133376,2016,195,315
134097,2416,215,355
133387,2016,195,315
133398,2016,195,315
133409,2016,195,315
134795,1624,215,355
134106,2416,215,355
134586,1620,195,315
133421,2016,195,315
134115,2416,215,355
133432,2016,195,315
134564,2632,285,495
133443,3629,335,595
133454,3226,285,495
134597,1620,195,315
134608,1620,195,315
134124,2416,215,355
134133,2416,215,355
133465,2016,195,315
134619,1620,195,315
133476,2016,195,315
134142,2416,215,355
134151,2416,215,355
133487,2016,195,315
133498,2016,195,315
133509,2016,195,315
134160,2416,215,355
134169,2416,215,355
134178,2416,215,355
134187,2416,215,355
134196,2416,215,355
134205,2416,215,355
133520,,965,2015
133531,2016,195,315
133542,2016,195,315
134214,2416,215,355
134630,1620,195,315
134223,2416,215,355
133553,2016,195,315
133564,2016,195,315
133575,2016,195,315
134061,2416,215,355
134804,1624,215,355
133586,2016,195,315
134641,1620,195,315
133310,2016,195,315
134232,2416,215,355
134652,1620,195,315
134241,2416,215,355
133597,2016,195,315
133608,2016,195,315
133619,2016,195,315
133652,2016,195,315
133630,2016,195,315
133641,2016,195,315
134250,2416,215,355
133663,3629,335,595
133674,2016,195,315
134259,2416,215,355
133685,2016,195,315
133696,2016,195,315
133707,2016,195,315
134813,2436,295,515
133718,2016,195,315
134663,1620,195,315
134674,1620,195,315
133729,2016,195,315
133740,2016,195,315
134685,1620,195,315
133751,2016,195,315
133762,2016,195,315
133773,2016,195,315
134268,2416,215,355
133784,2016,195,315
134822,1624,215,355
134277,2416,215,355
134286,2416,215,355
133795,2016,195,315
134295,2416,215,355
133806,2016,195,315
134304,2416,215,355
133828,2016,195,315
133817,2016,195,315
134313,2416,215,355
133839,2016,195,315
134322,2416,215,355
134876,2020,245,405
134831,1624,215,355
133850,2016,195,315
134696,1620,195,315
134707,1620,195,315
134840,1624,215,355
134331,2416,215,355
134340,2416,215,355
134349,2416,215,355
134885,2020,245,405
133872,2016,195,315
133883,2016,195,315
133894,2016,195,315
134358,2416,215,355
133861,2016,195,315
134367,2416,215,355
133905,2016,195,315
133916,2016,195,315
133927,2016,195,315
133938,2016,195,315
134718,1620,195,315
134376,2416,215,355
134729,1620,195,315
134740,2632,285,495
134751,1620,195,315
134849,1624,215,355
133949,2016,195,315
134762,1620,195,315
134773,1620,195,315
134385,2416,215,355
133960,2016,195,315
134394,2416,215,355
134784,1620,195,315
134403,2416,215,355
134412,2416,215,355
182668,1620,215,355
22718,1620,215,355
182701,1620,215,355
182690,1620,215,355
22719,2430,285,495
182844,1620,215,355
22720,2430,285,495
22721,2430,285,495
22722,2016,215,355
22723,2416,235,395
182856,2030,275,475
182888,2030,275,475
182995,2020,245,405
182712,1620,215,355
182948,2016,215,355
182723,1620,215,355
182896,2030,275,475
22724,2030,275,475
182734,1620,215,355
206401,30,95,95
182968,2416,235,395
22725,3024,285,495
182958,2016,215,355
22726,1620,215,355
182745,1620,215,355
22727,1620,215,355
22728,1620,215,355
182904,2030,275,475
22729,1620,215,355
182912,2030,275,475
22730,2016,215,355
22731,1620,215,355
22732,1620,215,355
182920,2030,275,475
182767,1620,215,355
182778,1620,215,355
183004,2020,245,405
206381,30,95,95
206391,30,95,95
22733,1620,215,355
182536,1620,215,355
182756,1620,215,355
206411,30,95,95
22734,1624,235,395
22735,1620,215,355
22736,2020,245,415
22737,1620,215,355
195952,36,125,125
195846,24,85,85
195893,30,95,95
1481,36,125,125
1479,24,85,85
195771,30,95,95
1483,30,95,95
195782,30,95,95
195855,24,85,85
195963,36,125,125
1485,2416,215,355
1487,1624,215,355
1489,24,85,85
196006,30,95,95
196028,30,95,95
1491,2016,195,315
196166,30,95,95
1493,2016,195,315
1495,24,85,85
195974,30,95,95
1499,2016,195,315
1503,,435,815
1501,24,85,85
1505,1620,195,315
195735,36,125,125
195747,36,125,125
1507,24,85,85
195759,30,95,95
1509,1620,195,315
1511,2416,215,355
1513,24,85,85
1519,24,85,85
195696,36,125,125
1517,24,85,85
1515,24,85,85
204385,36,125,125
1521,36,125,125
1523,2016,195,315
195815,36,125,125
195864,24,85,85
195873,24,85,85
195711,36,125,125
1527,24,85,85
1529,1620,195,315
1531,1620,195,315
1535,24,85,85
1533,24,85,85
1537,1624,215,355
1539,2016,195,315
196105,30,95,95
1541,2016,195,315
1543,24,85,85
1546,1620,195,315
1548,1620,195,315
1550,24,85,85
200685,36,125,125
195904,30,95,95
1552,3629,335,595
1556,2016,195,315
1558,,345,595
1560,24,85,85
1554,40,145,145
1562,24,85,85
1564,2016,195,315
1566,24,85,85
1568,1620,195,315
1570,30,95,95
195915,30,95,95
1572,2016,195,315
1574,30,95,95
196116,30,95,95
196177,30,95,95
196126,30,95,95
1576,2416,215,355
196039,30,95,95
1578,1620,195,315
1580,2016,195,315
204409,30,95,95
1584,48,165,165
1586,,235,375
1582,,285,495
1588,2016,195,315
196050,30,95,95
1497,2016,195,315
195723,30,95,95
1590,36,125,125
196061,30,95,95
1592,24,85,85
196156,30,95,95
1594,24,85,85
1596,2016,195,315
1598,1620,195,315
1600,24,85,85
1602,24,85,85
195926,30,95,95
1604,2030,255,435
1525,1620,195,315
204397,36,125,125
1606,30,95,95
1608,24,85,85
1610,1620,195,315
196136,30,95,95
195793,30,95,95
195882,40,145,145
195985,30,95,95
196072,30,95,95
196146,30,95,95
1612,2016,195,315
1616,1620,195,315
1614,1620,195,315
1618,24,85,85
1620,1620,195,315
1622,36,125,125
1624,2430,265,455
1626,,335,595
195804,,495,915
4499,36,125,125
4511,,435,815
4501,30,95,95
4503,2430,265,455
4723,3024,265,455
4507,3020,255,435
4509,2430,265,455
4547,2436,295,515
4515,24,85,85
4517,3024,265,455
4521,2430,265,455
4523,3024,265,455
4525,3024,265,455
4527,2436,295,515
4549,2436,295,515
4529,3024,265,455
4513,3624,295,515
4533,2430,265,455
4535,30,95,95
4537,30,95,95
4539,2430,265,455
4543,2436,295,515
4545,2430,265,455
4477,24,85,85
4711,3024,265,455
4553,3624,295,515
4559,4020,285,475
4561,,315,535
4567,2430,265,455
4569,2430,265,455
4571,2430,265,455
4575,3024,265,455
4577,2430,265,455
4579,3024,265,455
4581,3624,295,515
4583,3024,265,455
4585,3624,295,515
4587,24,85,85
4589,24,85,85
4591,24,85,85
4593,2430,265,455
4595,3024,265,455
4597,3024,265,455
4599,2430,265,455
4645,40,145,145
4601,3024,265,455
4603,30,95,95
4605,1620,195,315
4607,1620,195,315
4609,2016,195,315
4611,2416,215,355
4613,2016,195,315
4615,2416,215,355
4617,36,125,125
4619,2430,265,455
4621,36,135,135
4627,30,95,95
4625,2436,295,515
4631,30,95,95
4633,2430,265,455
4635,2436,295,515
4637,2430,265,455
4629,2430,265,455
4643,3624,295,515
4647,40,145,145
4649,24,85,85
4641,2436,295,515
4651,40,145,145
4653,30,95,95
4655,40,145,145
4657,24,85,85
4715,24,85,85
4659,40,145,145
4661,2430,265,455
4663,24,85,85
4665,24,85,85
206206,40,145,145
4667,3020,255,435
4671,3024,265,455
4623,3629,335,595
4673,24,85,85
4675,24,85,85
4505,2436,295,515
4677,3024,265,455
4679,3024,265,455
4681,24,85,85
4445,48,165,165
4683,3624,295,515
4685,36,125,125
4639,30,95,95
4687,46,445,825
4689,24,85,85
4691,3020,255,435
4693,24,85,85
4695,36,125,125
4697,2430,265,455
4699,2430,265,455
4531,29,335,595
4703,30,95,95
4701,3624,295,515
4705,24,85,85
4707,24,85,85
4709,2632,285,495
4713,30,95,95
4573,3624,295,515
4719,2436,295,515
4721,24,85,85
4725,3020,255,435
4727,3024,265,455
4729,3024,265,455
4551,2430,265,455
4473,2436,295,515
4565,3024,265,455
4475,,335,595
4731,24,85,85
4717,24,85,85
4733,2430,265,455
4563,2430,265,455
4735,2040,285,475
20232,1620,195,305
20298,2416,215,345
20300,2020,225,365
20302,1620,195,305
20304,2016,195,305
20306,2416,215,345
20308,1624,215,345
20268,1624,215,345
20248,1624,215,345
20260,1624,215,345
20310,2416,215,345
20312,1624,215,345
20314,2416,215,345
20316,1624,215,345
20276,1620,195,305
20318,1620,195,305
20320,2016,195,305
20322,1624,215,345
20324,2020,225,365
20326,1620,195,305
20328,1620,195,305
20332,3624,295,505
179032,2016,195,315
179173,2020,245,405
179147,1624,215,355
28961,1620,215,365
178949,1620,215,365
130110,24,85,85
129664,30,95,95
129963,30,95,95
129710,30,95,95
130059,30,95,95
129820,3024,285,505
129721,3024,285,505
130050,1624,235,405
130119,3216,235,385
129732,3024,285,505
129743,3024,285,505
129754,30,95,95
28791,3226,305,545
130101,3020,275,485
129974,20,75,75
129985,3024,285,505
28793,2430,285,505
129776,3024,285,505
129996,3024,285,505
129765,3024,285,505
129875,3024,285,505
130007,3024,285,505
28795,3024,285,505
130028,3024,285,505
130039,3024,285,505
28797,2030,275,485
28799,2430,285,505
28104,3226,335,545
28106,2430,285,505
28108,2430,285,505
28110,3020,275,485
28114,3624,315,565
28112,2030,275,485
28116,3020,275,485
28118,3020,275,485
28120,3629,405,645
28122,3624,315,565
28124,3024,285,505
3779,24,85,85
196746,24,85,85
3781,1620,215,345
3785,24,85,85
196936,40,145,145
3789,1620,215,345
196335,30,95,95
196345,30,95,95
3791,1620,215,345
196355,30,95,95
196365,36,125,125
3793,2430,285,485
197021,30,95,95
3795,30,95,95
196376,30,95,95
3797,1624,235,385
3801,1624,235,385
3803,1620,215,345
3783,1620,215,345
3805,2016,215,345
196284,30,95,95
3807,3024,285,485
4315,36,125,125
196295,30,95,95
196387,30,95,95
3809,2430,285,485
3813,1620,215,345
3815,3024,285,485
197191,30,95,95
197484,30,95,95
3817,1620,215,345
197462,30,95,95
197473,30,95,95
3819,2430,285,485
3821,1620,215,345
3823,1620,215,345
3825,30,95,95
3829,2016,215,345
3827,30,95,95
3831,3024,285,485
3833,2436,315,545
3835,2016,215,345
197201,30,95,95
197032,30,95,95
3837,1624,235,385
3839,24,85,85
3841,1620,215,345
3843,1620,215,345
3845,3024,285,485
3847,30,95,95
3849,24,85,85
197528,30,95,95
3855,2430,285,485
3853,1620,215,345
3857,2430,285,485
3859,2016,215,345
3861,1620,215,345
3863,24,85,85
3865,24,85,85
196477,30,95,95
3867,2016,215,345
3869,1620,215,345
196306,30,95,95
3871,2430,285,485
3873,2430,285,485
197043,30,95,95
196489,30,95,95
3875,2448,375,665
3877,2448,375,665
3879,30,95,95
3881,1624,235,385
3883,48,165,165
3885,24,85,85
3887,24,85,85
197211,30,95,95
196683,30,95,95
3889,2430,285,485
197231,30,95,95
197537,30,95,95
3895,30,95,95
3899,30,95,95
3901,3024,285,485
3903,2430,285,485
197495,30,95,95
197506,30,95,95
3907,1620,215,345
3909,1620,215,345
3905,1620,215,345
3911,2430,285,485
197054,30,95,95
3913,2430,285,485
3915,1620,215,345
3917,1620,215,345
197065,30,95,95
196501,30,95,95
3919,1620,215,345
196513,30,95,95
197076,30,95,95
3921,2016,215,345
196525,30,95,95
3923,24,85,85
4043,1624,235,385
3927,1624,235,385
3925,1620,215,345
3929,1624,235,385
196965,36,125,125
3931,30,95,95
3933,1620,215,345
3935,2436,315,545
196537,30,95,95
3937,2430,285,485
197241,30,95,95
3939,2430,285,485
197087,30,95,95
196549,30,95,95
3941,24,85,85
197098,30,95,95
196561,30,95,95
196573,30,95,95
197547,30,95,95
3943,24,85,85
197251,30,95,95
197261,30,95,95
3945,3024,285,485
3947,24,85,85
3949,2016,215,345
3951,1620,215,345
3953,2016,215,345
3955,3024,285,485
3957,40,145,145
3959,36,125,125
3963,1620,215,345
3967,3024,285,485
3969,2416,235,385
3973,48,165,165
3979,1620,215,345
3981,24,85,85
197598,36,125,125
3983,2016,215,345
3985,2016,215,345
197588,30,95,95
3987,2016,215,345
197281,30,95,95
197291,30,95,95
197558,30,95,95
197568,30,95,95
197271,30,95,95
197301,30,95,95
3989,2016,215,345
197759,30,95,95
197311,30,95,95
197578,30,95,95
3991,30,95,95
3993,2430,285,485
197321,30,95,95
197609,36,125,125
3995,2016,215,345
196947,40,145,145
197631,30,95,95
196585,30,95,95
3999,30,95,95
197331,30,95,95
4001,3629,355,625
4003,,845,1525
4005,1620,215,345
4007,1620,215,345
4009,1620,215,345
4011,1620,215,345
4013,1620,215,345
4015,3024,285,485
4017,1620,215,345
4019,1620,215,345
4021,1620,215,345
4023,2416,235,385
4025,1620,215,345
4027,1620,215,345
4029,2016,215,345
4031,1620,215,345
4033,1624,235,385
4035,2430,285,485
4037,1624,235,385
4039,1624,235,385
4041,1620,215,345
4045,1620,215,345
4047,2430,285,485
197341,30,95,95
4049,2016,215,345
4051,24,85,85
4053,24,85,85
4055,3024,285,485
4059,1620,215,345
197351,30,95,95
4061,2436,315,545
4063,2430,285,485
4065,40,145,145
4067,2016,215,345
4057,2430,285,485
196693,40,145,145
4069,2016,215,345
4071,24,85,85
4073,2016,215,345
196397,30,95,95
196407,30,95,95
4079,2016,215,345
197109,30,95,95
4081,1620,215,345
196417,30,95,95
4083,1620,215,345
197681,30,95,95
4087,24,85,85
196427,30,95,95
4089,1620,215,345
4091,1620,215,345
197362,30,95,95
197641,30,95,95
4093,2936,355,625
4095,2016,215,345
4097,2016,215,345
4099,24,85,85
4101,2016,215,345
197651,30,95,95
197372,30,95,95
4107,2430,285,485
4105,3024,285,485
197382,30,95,95
4109,24,85,85
4111,40,145,145
4113,1620,215,345
196597,30,95,95
3893,1620,215,345
196609,30,95,95
4117,1620,215,345
4119,1620,215,345
4121,1620,215,345
4123,24,85,85
196621,30,95,95
4127,1620,215,345
196715,24,85,85
4129,1620,215,345
4343,1620,215,345
196704,40,145,145
4131,1620,215,345
197392,30,95,95
196633,30,95,95
4133,2430,285,485
197741,3216,255,425
4137,2016,215,345
4135,2016,215,345
4139,2416,235,385
197402,30,95,95
4141,2936,355,625
196437,30,95,95
4143,2016,215,345
207184,36,125,125
4145,2430,285,485
4147,1620,215,345
207195,30,95,95
4149,2016,215,345
196975,36,125,125
4153,2016,215,345
4157,1620,215,345
4159,1620,215,345
4161,1620,215,345
4155,1620,215,345
4163,1620,215,345
196447,30,95,95
4167,1620,215,345
4169,1620,215,345
4165,1620,215,345
196457,30,95,95
197120,30,95,95
4171,1620,215,345
4173,1620,215,345
4175,1620,215,345
4177,24,85,85
4179,1620,215,345
196467,30,95,95
4181,1620,215,345
196726,24,85,85
4183,1624,235,385
4185,24,85,85
4187,40,145,145
4189,24,85,85
4191,24,85,85
197671,30,95,95
4195,24,85,85
4193,24,85,85
4197,2416,235,385
196645,30,95,95
196657,30,95,95
4199,24,85,85
196736,24,85,85
4201,2016,215,345
4203,40,145,145
4205,40,145,145
4207,2430,285,485
4209,1620,215,345
4211,2416,235,385
4213,1620,215,345
4215,2416,235,385
3965,1620,215,345
4217,2430,285,485
4219,1620,215,345
